Author_Username,Tweet_Text,Mentions,Reply_To,Quote_Tweet_Of,Engagement,Sentimen
@FootballerVote,"Urgensi-nya apa Revisi KUHAP di sah kan ? Untuk menyasar suara vocal, utk kriminalisasi ? ..

Bukankah pasal-pasal dan peraturan ini utk mengontrol suara Rakyat dan me-legal-kan korupsi serta menyandingkan dgn RUU TNI ? ..

Artinya, ideologi negara kita sedang Melirik Komunis ..",,@iPopBase,,"Replies: 1, Retweets: 2, Likes: 43",0
@guemaungeluh,"Kalau kita ingat gimana gelombang penolakan RUU TNI kemarin, di dalam nya juga kita udah menuntut pembatalan pasal pasal bermasalah dalam KUHAP, loh. Tapi karena waktu itu urgensi pengesahannya yang di duluin adalah RUU TNI fokus kita kesana. Sekarang, lengah dikit KUHAP sah.",,,,"Replies: 1, Retweets: 3, Likes: 2",0
@alfatih212426,"Hasil semua RUU selalu tidak berpihak pada rakyat, RUU Omnisbuslaw, RUU KPK ,RUU TNI dan polri.. silahkan termul durjana berstrategi mewakili penjajah untuk membendung rakyat.",,,@safenetvoice,"Replies: , Retweets: 3, Likes: 2",0
@guemaungeluh,"Emang rakyat gapernah ada harga dirinya di negara ini. Dari jaman omnibus law, RUU TNI, KUHAP dan banyak masalah lainnya, satupun gaada lu semua pertimbangin aspirasi rakyat. Maju butuh rakyat, udah jadi rakyat dibunuh pake senjata dan undang undang. Brengsek 
@DPR_RI",@DPR_RI,,@barengwarga,"Replies: , Retweets: 19, Likes: 45",0
@fufu__fafa,"Parlemen dikuasai oleh KIM Plus koalisi Pemerintah, jadi uda pasti Gol RUU itu, sama kayak RUU TNI meskipun ditolak dan didemo terus juga tetep aja Gol juga",,@salam4jari,,"Replies: 1, Retweets: 3, Likes: 64",0
@UntukAapa,RKUHP ini lebih serem daripada RUU TNI dan RUU PILKADA masa ga pada demo sih anjr plis lah,,,@LBH_Jakarta,"Replies: 1, Retweets: , Likes: 8",0
@KuroKaitou,"Ngga tau. Masih RUU jg. Masih ga jelas lanjut apa ngga. Tapi yg jelas, lanjut atau ngga, saya rasa hal negatifnya masih bisa terofset dengan positifnya. Jadi ya gol apa ngga terserah lah.

Kalo RUU aneh² kayak TNI kemarin itu yg perlu dikritisi. Sayang lolos waktu itu.",,@ardisatriawan,,"Replies: , Retweets: 2, Likes: 17",0
@hironostuddies,"guys saranin isu politik yang masih HOT dan GONG diantara isu mbg, efisiensi, ruu tni, 19jt loker buat drama teaterMAU YG PALING GONGGGGG yg bkin semua orang sadar klau politik sepenting itu buat dijadiin klimaks....gw udh hopeless bngt nyarinya yaallah...buat uprak senbud...",,,,"Replies: 2, Retweets: , Likes: 4",0
@Ogaman888,"Mindset pemerintah itu fix goblog itu bundir parah.

Gw yakin kok pemerintah tau kondisi X lokal gmn tp krn mereka tahu dampaknya kecil jdny dicuekin. Gasuka? Noh demo2 2024 mulai dr ppn 12%, RUU TNI, RUU polri sama 17+8 ud contoh nyata.

Lbh k arah mereka ud antisipasi",,@dick76083,,"Replies: 3, Retweets: 4, Likes: 11",0
@northerncsl,Ayo kawan-kawan mulai melek. Tolak RUU Polri dan RUU TNI.,,,@PSSleman,"Replies: 2, Retweets: 61, Likes: 132",0
@Ogaman888,"RUU TNI, ppn 12%, UU polri, 17+8 dampakny ap?

Ga ad perubahan sama sekali",,,,"Replies: , Retweets: , Likes: 3",0
@riezarieza,"Ktny revolusi/reformasi baru bisa berhasil klo ada dukungan militer, lalu skrg militer udh dibikin enak dg RUU TNI, mustahil mereka mau membalikkan meja.

Otoritarian pd masanya akan tumbang jg, tp pd waktu berkuasa, udh cukup mengeruk kekayaan. Gada hukuman.",,@riezarieza,,"Replies: 1, Retweets: , Likes: 2",0
@detikcom,"Rencana pelibatan TNI dalam RUU Keamanan Siber dikhawatirkan bisa mengaburkan batas sipil dan militer. Benarkah demokrasi Indonesia sedang diuji dari ruang sibernya sendiri?

Via 
@detik_edu",@detik_edu,,,"Replies: , Retweets: 2, Likes: 2",0
@hendra_su31,"Halah kalau bener baik² saja ngapain sembunyi di hotel bahas RUU TNI, kalau baik² saja ngapain takut pakek standard kemiskinan International, kalau baik² saja ngapain angkat banyak penjabat buat koalisi gemuk. Masalah beginian biasanya kalau dah dak kuat tiba² abruk.",,@BoretCassavano,,"Replies: , Retweets: , Likes: 10",0
@MKonsitusi,"noh ruu perampasan aset di demo, sibuk ngurusin uu tni goblokkk",,@pekerjakampus,,"Replies: 2, Retweets: 1, Likes: 11",0
@GreenpeaceID,"Serasa flashback ke Orba ya? Kayaknya emang kita mau dibawa ke sana. Pasalnya, ga cuma urusan asal tangkap dan hilangin orang. Setahun ini, duet PraGib juga seakan pengen mengembalikan multifungsi TNI/Polri lewat revisi UU TNI dan RUU Polri.",,@GreenpeaceID,,"Replies: 1, Retweets: , Likes: 2",1
@smupile,"ga setuju, kalo di highlight bahas dari tingkat percaya diri trs ke fisik kayak gak apple to apple, ybs ini tingkat percaya dirinya udah oke loh, bisa di buktikan dengan mendiang orasi di demo ruu tni itu, terlepas dri bagaimana pun fisik, mending ajarin anak buat respect to all",,@masjalah,,"Replies: 1, Retweets: 1, Likes: 11",0
@itswilman,"b u r u k .

dari masalah gas 3kg, pagar laut, kerusakan lingkungan, ruu tni, pajak, komunikasi istana kacau, polisi bunuh ojol, aktivis ditangkepin, korupsi makin parah, MBG bermasalah, lapangan kerja susah, dan kondisi ekonomi buruk.

yg mau nambahin silakan reply.",,@barengwarga,,"Replies: 3, Retweets: 79, Likes: 289",0
@silverrain5_,"karena sejauh yang gw tau, selama di unud terlebih di prodinya, almarhum bener bener dirangkul & support sama temen temennya, kalo ngga, ga mungkin dia dikasih ruang buat bebas berbicara di publik apalagi waktu demo tentang ruu tni & tunjangan dpr kemarin",,@silverrain5_,,"Replies: 2, Retweets: , Likes: 3",1
@Achmad_Fah,"Efek punya Presiden yg background militer ya gini, kalian yg bilang siapapun Presidennya sama aja bener² kntl karena Anies dan Ganjar gak ada background militernya. RUU TNI ngebut disahkan beberapa bulan setelah dilantik ya karena Wowo juga..",,@ARSIPAJA,,"Replies: 2, Retweets: 1, Likes: 13",0
@kehujanaaan,"Nder, sorry out of topic hehe
Berita viral apa emang suka dibikin buat nutupin isu yang sebenarnya lebih urgent, ya?
Let's say macam berita pak RK yg berhasil ngalihin isu RUU TNI Polri dan berita viral drama artis dan influencer untuk nutupin berita Omnibuslaw UU Ciptaker cmiiw",,@LilyAquina,,"Replies: 1, Retweets: , Likes: 3",0
@kehujanaaan,"Biasanya, ngga valid loh yaaa, biasanya ajaaa. Berita viral sering dibuat untuk nutupin isu yang sebenarnya lebih urgent. Let's say macam berita pak RK yg berhasil ngalihin isu RUU TNI Polri. Drama artis dan influencer untuk nutupin isu Omnibuslaw/ UU Ciptaker",,@tanyakanrl,,"Replies: , Retweets: , Likes: 3",0
@_riverheaven,Ini akibat disahkannya RUU TNI. TNI masuk ke ranah sipil. Mempekerjakan jenderal2 pensiun ???,,@Jelli_cent,,"Replies: 1, Retweets: 2, Likes: 3",0
@ImminentAdi,"Karena 
1. Biaya
2. Gak terlindungi dari tekanan
3. Institusi tempat rakyat menggugat yg makin turun kredibilitasnya. Bukti, gibran bisa jadi cawapres gara2 gugatan satu orang, tapi gugatan sipil ke RUU TNI gagal",,@Majinb00bs,,"Replies: 1, Retweets: 14, Likes: 58",0
@BANGSAygSUJUD,"Gitu yah? 

Waktu itu antek koruptor juga biayai Indonesia Gelap dan RUU TNI menghasut rakyat untuk membenci TNI",,@romo_atheistan,,"Replies: , Retweets: 1, Likes: 3",0
@giginpraginanto,"Mengerikan! Mengingat TNI sendiri punya berbagai masalah tak terselesaikan seperti kekerasan oleh prajurit dan gaya hidup mewah para jendralnya.
Koalisi Sipil: RUU KKS Ancam HAM karena Libatkan TNI sebagai Penyidik",,,,"Replies: 1, Retweets: 1, Likes: 5",0
@OposisiCerdas,Penyidik TNI di RUU KKS Ancam Demokrasi!,,,,"Replies: , Retweets: 18, Likes: 18",0
@LaiElfrid,"Dugaan praktik ketidakprofesionalan, bahkan koordinasi tidak wajar, dinilai mempercepat status P-21.
Apakah akan di tindak lanjuti ?!
TOLAK RUU KEJAKSAAN 

Pengacara Istri Eks TNI AL Buronan Narkotika Laporkan Jaksa Asahan ke Komjak",,,,"Replies: 3, Retweets: 8, Likes: 12",0
@gandjar_bondan,"Basi! Tiap kali ada yang kayak gini, selalu bilang pelatnya palsu. Kalo beneran palsu, cari atau lapor polisi dong. Biar kita buktikan sama-sama yang palsu: pelatnya atau keterangan TNI-nya?

Giliran yang unjuk rasa nolak RUU TNI gercep banget ngusutnya!",,,@detikcom,"Replies: , Retweets: 59, Likes: 97",0
@ThatSun510,"Ini pernah dibahas tahun lalu, RUU TNI yg ingin disahkan, ada point2 yg bisa membuat TNI kembali ke era Orba. Jenderal2 pegang struktur di pengelolaan negara. Tampaknya tanpa perlu RUU, mereka pun dimasukkan dgn syarat pensiun dulu. Sama aja, diakalin biar masuk. Omon2 ",,@mulkanjabariyan,,"Replies: , Retweets: , Likes: 2",0
@FootballerVote,"Formasi ini merupakan Kisah Sukses RUU TNI, merampas pekerjaan Rakyat Sipil ..

Contoh baik dari Rezim Orde Baru banyak, tapi bukan eksistensi militer pada pekerjaan sipil ..

Peristiwa 1998 (Era Reformasi) apa gunanya ? Padahal di era tsb Militer komitmen kembali ke Barak ..",,@tempodotco,,"Replies: 84, Retweets: 120, Likes: 1.1K",0
@Trev_1994,"Gmna ga backgroundnya TNI...
Presiden kita juga backgroundnya TNI, mau ngomong apalagi coba...
Pasti bawahannya pd ngikut...
Makanya dlu ferry irwandy kritik keras RUU TNI aktif ikut menjabat jabatan sipil....

Skrng RUU itu sudah di sahkan mau gmna lagi.",,@tanyarlfes,,"Replies: , Retweets: 2, Likes: 26",0
@sjsndh23,Dwifungsi abri gak guna. Malah nyusahin rakyat. Udah bagus tolak RUU TNI dulu,,@KangManto123,,"Replies: , Retweets: , Likes: 2",0
@majorcharadeath,"some ina villains inserting xh music during RUU TNI protest back in may was so out of place. like no the george orwell quotes in byuma was just a regular occurrence of kpop idol appropriating a concept, they never stated they are against authoritarianism 
https://
x.com/freckleddust/s
/freckleddust/status/1969952879512596903
…",,,,"Replies: 5, Retweets: 69, Likes: 333",0
@FootballerVote,"Inilah kisah sukses RUU TNI di-sah-kan, pekerjaan sipil diambil alih TNI, dll ..

Suara vokal Rakyat di Intimidasi, Kriminalisasi & Culik, negara ke 2 di Asean stlah Myanmar yg menggunakan Format Militer ..

Untuk apa 1998 melakukan Reformasi dgn paket TNI kembali ke Barak ? ..",,@ARSIPAJA,,"Replies: , Retweets: 10, Likes: 66",0
@Madmen_wisdom,"Ppn 12% gjd ke semua sektor, RUU TNI di stop, Sri Mul diganti, kalo rakyat gak bersuara ya ga bakal ada perubahan. Mau sekecil apapun upaya tetap perjuangan. Lebih baik bergerak dan bisa membuat perubahan kecil, drpd diem yang melanggengkan kesewenangan.",,@synthreb3l,,"Replies: , Retweets: 1, Likes: 1",0
@onorus7940,"Melindungi Kedaulatan bangsa &  negara atawa melindungi Jabatan dari negara ? atawa "" kuatir "" di BKO  kan lantaran peristiea rfmsi ""98 berulang atawa ini hasil dari "" kesepakatan senyap""   daripada Revisi  RUU TNI dgn DPR ?",,@__AnakKolong,,"Replies: , Retweets: , Likes: 3",0
@kemenKPK_RI,Tbh KUHAP itu gabisa di jelasin secara bahasa bayi beda dengan RUU TNI...,,@barengwarga,,"Replies: , Retweets: , Likes: 3",0
@barengwarga,"Contohnya edukasi RUU TNI dan KUHAP itu susah banget.

Tapi ya dipikirin gimana ya supaya pesannya nyampe, gimana ya supaya orang tahu ini bahaya,kerjasama dengan siapa ya supaya reach-nya lebih luas? Benang merah sama orang yang punya concern issue lain apa ya? Pandangan tokoh",,@barengwarga,@gg_02022020,"Replies: 2, Retweets: 10, Likes: 70",0
@aromapetrikorr,"dari penyusunannya yang diam-diam di hotel mewah, draft yang gak bisa diakses oleh warga, sampai memakan banyak korban dalam aksi tolak RUU TNI di banyak daerah, tapi tetep gak bikin mereka buat mikirin kita sedikit pun, ya.",,,@amnestyindo,"Replies: 6, Retweets: 3.3K, Likes: 5.7K",0
@retiredflyman,"menurut mk, rapat ruu tni sudah terbuka dan melibatkan masyarakat. padahal draft di websitenya aja error gabisa dibuka. padahal rakyat yang mau masuk ke ruang rapat di fairmont saja dihalang-halangi bahkan dikriminalisasi.",,,@amnestyindo,"Replies: , Retweets: 1, Likes: 4",0
@Widyawa64704930,Sementara yg diributin gak kelar2 stop RUU TNI,,@salam4jari,,"Replies: , Retweets: , Likes: 2",0
@nurwantp,"DPR bisa kok bahas RUU jadi UU dikebut dalam beberapa hari dan contohnya banyak UU TNI, UU Cipta Kerja, UU IKN dll. 

Jadi tinggal masalah ada NIAT BAIK atau TIDAK untuk segera mengesahkan UU Perampasan Aset.",,@randomable_,,"Replies: , Retweets: , Likes: 4",0
@kagamabergerak,"Mari kawal bersama putusan MK Uji Formil RUU TNI yang cacat hukum dan prosedur! 

Impunitas dan kesewenang-wenangan aparat sudah kita alami selama ini. Intensitasnya meningkat dalam beberapa waktu terakhir. Mari kawal dan kembalikan TNI ke barak!",,,@KontraS,"Replies: , Retweets: 3, Likes: 8",0
@ssashyya,"just quick thought, knp UU yang penting such as RUU PPRT, Rencana Revisi UU K3, prosesnya lama banget, setahun bikin naskah akademis, setahun bikin ruu, koordinasinya setahun, baru masuk prolegnas tahun depannya. giliran UU TNI, UU CK, ngebut secepat kilat.",,,,"Replies: , Retweets: , Likes: 5",0
@ArahJuang,"TEMU SAPA PERSERIKATAN SOSIALIS

Setelah Reformasi Dikorupsi, Anti Omnibus Law, Peringatan Darurat, Indonesia Gelap, Anti RUU TNI dan Perlawanan Agustus kita melihat bahwa buruh dan rakyat, khususnya kaum muda mampu melakukan perlawanan terhadap penindasan. Demikian pengalaman",,,,"Replies: 2, Retweets: , Likes: 2",0
@toruyamakaizen,Friendly reminder waktu aksi Tolak RUU TNI kemarin mereka pasang tebusan kurleb 6jt-an per orang buat bebasin pendemo yg ditahan.,,@BudiBukanIntel,,"Replies: , Retweets: 2, Likes: 13",0
@Ataraxia212,"Reformasi Polisi  ( On Progress )
Next Revisi RUU TNI 

Tinggal kita kawal juga Revisi UU TNI. Jangan sampai upaya ini dialkukan hanya untuk menguntungkan instansi lainya.",,,@iPopBase,"Replies: , Retweets: 1, Likes: 3",0
@_purikp,"Kembali menunjukkan kelasnya di Komisi I. Pak TBH memang matang di topik Reformasi Sektor Keamanan, mulai dari RUU Intelijen Negara (2011), RUU Keamanan Nasional (2012). PR-nya revisi UU TNI (2025) & UU Peradilan Militer (1997). Yuk bisa Pak TBH untuk TNI yang profesional ",,,@kompascom,"Replies: , Retweets: 1, Likes: 3",1
@peter_parkour12,"LRT, sejak ruu tni udah malas banget ngomongin politik. suka-suka yang punya negara ini dah",,,,"Replies: , Retweets: , Likes: 2",0
@ngosekgaplek,"Orang yang merupakan anggota komisi I, yang ikut mempercepat RUU TNI.

pasti lah satu kolam bos ",,@somexthread,,"Replies: , Retweets: 1, Likes: 17",0
@_riverheaven,"BAHAYA REVISI UU TNI

Kita berhasil keluar dari rezim otoriter dengan Reformasi. Tapi dengan disahkannya RUU oleh 
@DPR_RI
 secara diam-diam, seperti membangkitkan kembali masa kelam.
--
Mr. F Menkeu Menpora Rabu 
Masih Ada Lazada99 Sale Spesialis",@DPR_RI,,,"Replies: 4, Retweets: 42, Likes: 99",1
@srpablo,"Die termasuk legislator Banteng yang paling keras ngritik setiap TNI aneh2 di ranah sipil….

ya walaupun ikut yg lain pas ketok palu RUU TNI ",,@BudiBukanIntel,,"Replies: , Retweets: , Likes: 23",0
@mner_o002,"Waktu itu aku udh naik pitam bgt gara2 orang2 masih pada nanya ""emg kenapa kalo RUU TNI disahkan"" macam gapernah belajar sejarah....... Boro2 sejarah ini mah, kejadian kemaren sore org2 udh pada lupa ",,,@thirafidide,"Replies: , Retweets: , Likes: 1",0
@Alfinfadhil26,"Krna sblmnya pas itu ruu TNI, ada isu Ferry di datengin TNI Fery kasih clue tipis, makannya dia agak ngerem bahas ruu itu, nah sprtnya TNI udh engk bisa lagi pake cara yg sama, akhirnya harus turun depan media buat nakutinnya",,@SoundOfYogi,,"Replies: , Retweets: , Likes: 3",0
@Onamazu_Kuuran,"Okay so, based on your expertise in Law and Politics, what should we do with the current Indonesia? Let it die rotten due to the infamously corrupted and collusion in the background and mistreatment of cops and army toward civilians with RUU Polri and RUU TNI

what should we do?",,@vincentrcrd,,"Replies: 1, Retweets: , Likes: 38",0
@KedaiGadgetDjb,"Banyak yg kecele, pernyataan ini keluar pasca menerima surat 17+8 RUU KUHAP ini lebih parah ketimbang UU TNI",,@intinyadeh,,"Replies: , Retweets: 17, Likes: 103",0
@KedaiGadgetDjb,"Jangan sampai lengah, inget pasal yg dipakai untuk menekan bang fer adalah dari UU TNI yg bermasalah dan dikebut. Pasal karet paling berbahaya di RUU KUHAP cek di Gugel aja pasti udh banyak yg tau",,@iPopBase,,"Replies: , Retweets: 4, Likes: 59",0
@ipul_ipulll,"Tapi bud, kenapa waktu RUU TNI dia milih mundur ya? Apakah tekanan nya lebih besar dari ini? ",,@BudiBukanIntel,,"Replies: 5, Retweets: , Likes: 92",0
@KedaiGadgetDjb,"Bud kan katanya pada demo lagi kan hari ini, coba fokusnya juga ditujukan ke RUU KUHAP. Lihat gaya main mereka, ini ga akan heran KL tiba2 ketok palu lagi kayak UU TNI sih dan semua jadi kecolongan.",,@BudiBukanIntel,,"Replies: , Retweets: 2, Likes: 33",0
@Bsjg1412,"Ngapain ngurusin ranah sipil? Ini semua gara-gara RUU TNI mereka jadi jumawa.
Saatnya TNI kembali ke barak.",,@liputan6dotcom,,"Replies: , Retweets: 1, Likes: 6",0
@lerkvd,"mahakarya ruu tni kemarenan, selamat menikmatiii",,,@kumparan,"Replies: , Retweets: , Likes: 4",1
@jo123sua,"karna prabowo dianggap tidak bisa menstabilkan kondisi negara. kedua sama dengan temen temen yang udah komen, militer haus kekuasaan. ntah gw pernah baca dimana, banyak militer yang pengen menjabat tapi karna posisi jabatan terbatas jadi disahkan ruu tni yang dulu",,@kochongg,,"Replies: 1, Retweets: 1, Likes: 31",0
@13astard_,"Lah emang antiklimaks, tuntutan 17+8 mewakili siapa? Rakyat kelas menengah yg cari aman?
Kenapa di tuntutan gak ada batalin RUU TNI? Mana tuntutan perbaiki UU Cipta Kerja? 

Bangsat",,@intinyadeh,,"Replies: 4, Retweets: , Likes: 3",0
@KedaiGadgetDjb,Kwkwkw ni orang ngomong buzzer tp ga pasang kaca  dah cukup ya debatan kita di RUU TNI di tiktok mbak jangan nambah bodoh di status darmil,,@somexthread,,"Replies: , Retweets: , Likes: 2",0
@kenekadit_,"pas demo RUU TNI kemarin juga masih banyak yang jelekin orang demo, tapi ketika lawannya DPR dan ada kasus pelindasan tersebut akhirnya banyak yg pro pendemo",,@BudiBukanIntel,,"Replies: , Retweets: 1, Likes: 31",0
@kudatablo,See. I told you. It started organically but in the end this was turned into a ploy for ruu tni. Just never thought that SS would betray Prabs. They’re literally partners in crime.,,,@BudiBukanIntel,"Replies: , Retweets: , Likes: 3",0
@gedankenpylori,"Masih ga kepikiran tujuannya SS ini apa, padahal jadi K/L dengan anggaran terbesar. Apa pengen mengkudeta panglima sekarang? Polri & TNI masih dipegang geng solo. Apalagi setelah RUU TNI, masa jabatan Panglima bisa bertambah hingga 5 tahun (usia pensiun dari 58 menjadi 63 tahun)",,@BudiBukanIntel,,"Replies: 9, Retweets: 36, Likes: 236",0
@louzsome,Kata gue orang Indonesia stop yah merasa cukup dan bersyukur trs atas kerjaan si dewan rakyat ini. Pdahal mereka bisa loh all in ke semua tuntutan rakyat. Nyatanya ruu tni aja bisa dalam semalem? Mereka tuh emg masih ga mikir apa ya sama rakyat nya sendiri anjink,,,,"Replies: , Retweets: 1, Likes: 2",0
@peter_parkour12,"Ya sesuai ekspektasi udah lewat deadline 17+8, nggak ada yang terpenuhi cuman angin lewat aja. Aku nggak tau habis ini ngapain. Sejak ruu tni disahkan dah malas banget ngomongin politik.",,,,"Replies: 1, Retweets: , Likes: 4",0
@JJJJJOKERFX,"Praktek nya gimana? Berkali2 demo besar mulai omnibus law, ruu TNI dll juga gk pernah tuh rakyat di dengerin. Berapa puluh nyawa hilang juga masih gini2 aja.",,@pascarasa,,"Replies: , Retweets: , Likes: 4",0
@ciwjie,"Bales ""Elu yang tolol waktu ada demo putusan MK sama tentang TNI lu semua pada koar2 demo gak jelas tapi giliran ruu perampasan aset gak lu demoin. Sekarang Ruu perampasan aset di demoin lu malah bilang tiba2 dituntut secara paksa LU BLOON JANGAN DI PIARA DONG""",,@tanyakanrl,,"Replies: , Retweets: 9, Likes: 155",0
@jess_7784,"nggak gitu kak dpr kerjanya cepet kok
itu contohnya ruu tni ngebut banget langsung beres",,@WindiIma,,"Replies: 1, Retweets: , Likes: 41",1
@feroferraferri,"Lohh ga cuma sy yg kritik utk RUU TNI ,,cek aja dari bawah,,, sy bukan buzzer,, bukan juga anggota partai,, tp logika yg sy pakai,, bukan karena sy benci,, beda,, yg salah ya salah,,sy bukan pemuja kyk termul",,@SeriDianawati,,"Replies: 2, Retweets: , Likes: 4",0
@NubPepengsut,"Di  satu sisi yg lain, UU ini sering jadi  senjata utk melemahkan pergerakan kalo gak dibawa (perhatikan aja saat demo Indonesia  Gelap dan tolak RUU  TNI kemarin, pasti aja ada yg bilang ""kok gak bawa UU Perampasan Aset juga?"")",,@mdrfhyt,,"Replies: , Retweets: , Likes: 13",0
